0.0084000,0.0384600,0.0000000,0.1969100,0.3076900,0.0000000,0.1969100,0.0000000,5,0
0.5000000,0.1363600,0.5000000,0.0041100,0.1818200,0.0000000,0.0005400,0.6666700,1,1
0.2000000,0.1666700,0.0000000,0.6149800,0.0000000,0.0000000,0.6149800,1.0000000,1,0
0.0285700,0.0303000,0.0000000,0.1032000,0.4545500,0.9935900,0.1032000,0.0000000,7,0
0.1612900,0.5000000,0.0000000,0.9253000,0.0000000,0.0000000,0.0642200,0.8571400,7,0
0.2000000,0.0204100,0.0000000,0.0121100,0.6326500,0.9935900,0.0121100,0.0000000,7,0
0.0400000,0.0217400,0.0000000,0.8813500,0.6087000,0.9935900,0.8813500,0.0000000,1,0
0.0344800,0.1111100,0.0000000,0.8724000,0.0000000,0.0000000,0.8723300,0.9473700,7,0
0.0476200,0.1666700,0.0000000,0.0442800,0.0000000,0.0000000,0.0442800,0.8888900,3,0
0.1111100,0.0200000,0.0000000,0.9779300,0.6400000,0.0000000,0.9779300,0.0000000,3,0
0.0224700,0.2857100,0.0000000,0.0045500,0.0000000,0.0000000,0.0045200,0.8437500,7,0
0.7500000,0.2727300,0.0000000,0.0379100,0.0000000,0.0000000,0.0379100,1.0000000,7,0
0.0136100,0.0800000,0.0000000,0.9639100,0.2800000,0.9935900,0.9639000,0.0000000,7,0
0.0000000,0.0416700,0.0000000,0.9868600,0.2500000,0.0000000,0.9868600,0.0000000,1,0
0.0285700,0.0200000,0.0000000,0.0348100,0.6400000,0.0000000,0.0348100,0.0000000,3,0
0.2000000,0.2500000,0.5000000,0.0804500,0.0000000,0.0000000,0.0804300,1.0000000,7,1
0.0869600,0.0588200,0.0000000,0.6883600,0.4705900,0.9999400,0.6883500,0.0000000,7,0
0.0555600,0.0833300,0.0000000,0.0002700,0.0000000,0.0000000,0.0002700,0.0000000,7,0
0.0259700,0.0625000,0.0000000,0.7192800,0.4375000,0.9935900,0.7192700,0.0000000,5,0
0.0649400,0.2381000,1.0000000,0.2280400,0.1428600,0.0000000,0.2279600,0.7741900,3,1
0.0425500,0.1538500,0.5000000,0.0152800,0.3076900,0.0000000,0.0000500,0.8846200,5,0
0.1666700,0.1428600,0.0000000,0.0046100,0.0000000,0.0000000,0.0046100,1.0000000,3,0
0.0869600,0.2000000,0.0000000,0.0002100,0.0000000,0.0000000,0.0001300,0.8000000,3,0
0.0000000,0.0188700,0.0000000,0.4740000,0.6603800,0.9999400,0.4740000,0.0000000,5,0
0.4285700,0.4285700,0.0000000,0.3823100,0.0000000,0.0000000,0.2082000,0.8000000,3,0
0.0277800,0.0434800,0.0000000,0.0538400,0.2173900,0.0000000,0.0538400,0.0000000,1,0
0.0526300,0.0185200,0.0000000,0.9494900,0.6666700,0.9999400,0.9494900,0.0000000,7,0
0.3636400,0.1290300,0.5000000,0.0005000,0.4193500,0.9935900,0.0005000,1.0000000,7,1
0.0454500,0.1250000,0.0000000,0.2420700,0.0000000,0.0000000,0.2420700,1.0000000,3,0
0.0256400,0.1250000,0.0000000,0.1203300,0.0000000,0.0000000,0.1203300,0.8461500,3,0
0.0833300,0.0285700,0.0000000,0.9996000,0.4857100,0.9935900,0.9996000,0.0000000,7,0
0.2500000,0.0416700,0.0000000,0.8516800,0.2500000,0.9935300,0.8516800,0.0000000,1,0
0.5000000,0.0153800,0.0000000,0.9997000,0.7230800,0.9935900,0.9997000,0.0000000,5,0
0.0983600,0.4000000,1.0000000,0.1194500,0.0000000,0.9935900,0.1193200,0.8333300,7,1
0.0149300,0.0117600,0.0000000,0.0055600,0.7882400,0.9935900,0.0055600,0.0000000,7,0
0.0317500,0.0740700,0.0000000,0.0000900,0.3333300,0.0000000,0.0000500,0.0000000,7,0
0.0434800,0.0294100,0.0000000,0.9950000,0.4705900,0.9935900,0.9950000,0.0000000,7,0
0.0408200,0.0500000,0.0000000,0.7664100,0.5500000,0.0000000,0.3667400,0.0000000,3,0
0.0312500,0.0204100,0.0000000,0.4467300,0.6326500,0.9935900,0.4467300,0.0000000,10,0
0.0161300,0.0175400,0.0000000,0.0001700,0.6842100,0.9935900,0.0001700,0.0000000,1,0
0.0266700,0.0769200,0.0000000,0.9314100,0.3076900,0.9999400,0.9314100,0.0000000,1,0
0.5000000,0.3750000,0.5000000,0.2980800,0.0000000,0.0000000,0.1221800,1.0000000,1,1
0.0168100,0.1176500,0.0000000,0.0755900,0.0000000,0.0000000,0.0755000,0.7575800,3,0
0.2000000,0.3684200,0.0000000,0.5985700,0.0526300,0.0000000,0.0218900,0.7692300,7,0
0.5000000,0.0909100,0.0000000,0.6814100,0.0000000,0.0000000,0.6814100,0.0000000,1,0
0.1764700,0.1500000,0.0000000,0.6577700,0.1000000,0.9935900,0.0193700,1.0000000,7,0
0.0200000,0.0285700,0.0000000,0.7358400,0.4857100,0.9935300,0.7358400,0.0000000,1,0
0.0400000,0.2000000,0.0000000,0.2584400,0.0000000,0.0000000,0.2584400,0.9444400,1,0
0.0985900,0.2333300,1.0000000,0.8957100,0.4000000,0.9935900,0.1304700,1.0000000,5,1
0.7500000,0.0882400,0.0000000,0.9401700,0.4705900,0.9935900,0.9206000,0.0000000,1,0
0.0833300,0.0312500,0.0000000,0.8625300,0.4375000,0.0000000,0.8625300,0.0000000,3,0
0.0117600,0.0526300,0.0000000,0.6193300,0.0526300,0.0000000,0.6193300,0.0000000,5,0
0.3529400,0.0705900,0.0000000,0.1153600,0.7882400,0.9935300,0.1153600,0.0000000,7,0
0.0129900,0.0588200,0.0000000,0.6587200,0.0000000,0.0000000,0.6587200,0.0000000,3,0
0.0000000,0.0256400,0.0000000,0.0031000,0.5384600,0.9935900,0.0031000,0.0000000,7,0
0.0555600,0.1250000,0.0000000,0.6025100,0.0000000,0.0000000,0.6025100,0.9166700,1,0
0.2222200,0.0869600,0.0000000,0.0355500,0.2173900,0.9935900,0.0354700,0.0000000,3,0
0.4000000,0.0678000,1.0000000,0.8874200,0.6949200,0.9935900,0.8874100,0.0000000,7,0
0.0163900,0.0344800,0.0000000,0.9723200,0.3793100,0.9999400,0.9723200,0.0000000,5,0
0.9000000,0.4736800,1.0000000,0.2446000,0.0526300,0.0000000,0.0064500,0.5000000,5,1
0.0327900,0.0869600,0.0000000,0.0135000,0.2173900,0.0000000,0.0135000,0.0000000,5,0
0.0303000,0.0232600,0.0000000,0.6759400,0.5814000,0.9935300,0.6759400,0.0000000,7,0
0.5714300,0.1212100,0.0000000,0.0088900,0.4545500,0.9999400,0.0009800,0.6666700,1,0
0.4242400,0.6666700,1.0000000,0.9070000,0.1428600,0.0000000,0.7001300,0.8000000,3,1
0.0000000,0.0232600,0.0000000,0.0000200,0.5814000,0.9935900,0.0000200,0.0000000,1,0
0.2307700,0.0882400,0.5000000,0.9630600,0.4705900,0.9935900,0.9594400,0.0000000,7,0
0.0068000,0.0263200,0.0000000,0.9186200,0.5263200,0.9935900,0.9186200,0.0000000,7,0
0.0123500,0.0256400,0.0000000,0.9882000,0.5384600,0.9993500,0.9882000,0.0000000,5,0
0.0285700,0.0322600,0.0000000,0.5695800,0.4193500,0.9935900,0.5695800,0.0000000,5,0
0.0833300,0.1250000,0.0000000,0.6602200,0.0000000,0.9999400,0.6602200,1.0000000,3,0
0.2000000,0.2500000,0.5000000,0.1111600,0.1000000,0.9935900,0.0019400,1.0000000,5,0
0.0133300,0.0476200,0.0000000,0.9977200,0.1428600,0.9353500,0.9977200,0.0000000,3,0
0.0140800,0.0909100,0.0000000,0.9914100,0.0000000,0.9935900,0.9914100,0.0000000,1,0
0.0000000,0.0370400,0.0000000,0.8678700,0.3333300,0.9935900,0.8678700,0.0000000,7,0
0.5000000,0.5000000,0.0000000,0.0361200,0.0000000,0.0000000,0.0004700,1.0000000,7,0
0.0000000,0.0312500,0.0000000,0.0043400,0.4375000,0.9935900,0.0043400,0.0000000,3,0
0.0833300,0.1250000,0.0000000,0.7738700,0.0000000,0.0000000,0.7738700,1.0000000,1,0
0.1000000,0.0625000,0.0000000,0.6247200,0.4375000,0.9676400,0.6247000,0.0000000,3,0
0.0163900,0.2857100,0.0000000,0.9965200,0.0000000,0.9935900,0.9963900,0.9000000,1,0
0.0449400,0.3076900,1.0000000,0.8241300,0.0000000,0.0000000,0.8241100,0.8437500,7,1
0.0307700,0.0952400,0.0000000,0.9069200,0.1428600,0.0000000,0.7692100,0.0000000,1,0
0.0161300,0.0833300,0.0000000,0.0000900,0.0000000,0.0000000,0.0000900,0.0000000,1,0
0.0833300,0.0294100,0.0000000,0.0039500,0.4705900,0.9935900,0.0039500,0.0000000,1,0
0.3333300,0.1333300,0.0000000,0.3317000,0.0000000,0.0000000,0.2670300,0.5000000,1,0
0.0072500,0.0238100,0.0000000,0.9498100,0.5714300,0.9999400,0.9498100,0.0000000,1,0
0.0666700,0.0204100,0.0000000,0.9756000,0.6326500,0.9935900,0.9756000,0.0000000,7,0
0.2058800,0.2121200,1.0000000,0.3058400,0.4545500,0.9999400,0.1879600,1.0000000,7,1
0.4444400,0.1176500,0.5000000,0.7037900,0.4705900,0.9999400,0.4269100,0.8000000,7,1
0.0500000,0.0833300,0.0000000,0.9211600,0.0000000,0.0000000,0.9211600,0.0000000,7,0
0.6842100,0.2363600,1.0000000,0.9927800,0.6727300,0.9935900,0.8723100,1.0000000,7,1
0.1111100,0.2000000,0.0000000,0.2344400,0.0000000,0.0000000,0.2344400,0.7500000,5,0
0.1111100,0.2000000,0.0000000,0.5035500,0.0000000,0.0000000,0.5035500,0.8888900,3,0
0.0232600,0.0322600,0.0000000,0.3668500,0.4193500,0.9935900,0.3668500,0.0000000,10,0
0.0350900,0.0740700,0.0000000,0.9864200,0.3333300,0.9352800,0.9864200,0.0000000,7,0
0.0500000,0.0666700,0.0000000,0.0002800,0.0000000,0.0000000,0.0002800,0.0000000,3,0
0.0204100,0.0810800,0.0000000,0.3382400,0.5135100,0.9935300,0.3382400,0.0000000,5,0
0.2500000,0.1250000,0.0000000,0.0006800,0.0000000,0.0000000,0.0006800,1.0000000,7,0
1.0000000,0.2000000,0.0000000,0.0004400,0.0000000,0.0000000,0.0003600,1.0000000,1,0
0.0740700,0.0400000,0.0000000,0.9741400,0.6400000,0.0000000,0.9741200,0.0000000,3,0
0.0168100,0.1666700,0.0000000,0.0361000,0.0000000,0.0000000,0.0360800,0.7575800,7,0
0.3333300,0.0833300,0.0000000,0.6725500,0.0000000,0.0000000,0.6725500,0.0000000,1,0
0.5000000,0.0370400,0.0000000,0.4391100,0.3333300,0.9612300,0.4391100,0.0000000,7,0
0.2000000,0.1041700,0.5000000,0.6272400,0.6250000,0.9353500,0.6271500,0.9090900,3,0
0.1818200,0.0689700,0.0000000,0.9994000,0.3793100,0.9999400,0.9986100,0.0000000,5,0
0.0263200,0.0196100,0.0000000,0.9779200,0.6470600,0.9935900,0.9779200,0.0000000,3,0
0.0370400,0.0625000,0.0000000,0.8786400,0.0000000,0.0000000,0.8786400,0.0000000,7,0
0.0400000,0.1000000,0.0000000,0.3363000,0.0000000,0.0000000,0.3363000,0.9090900,7,0
0.2000000,0.1000000,0.0000000,0.0001000,0.0000000,0.0000000,0.0001000,0.6666700,1,0
0.0133300,0.1428600,0.0000000,0.8948500,0.0000000,0.0000000,0.8948500,0.8918900,1,0
0.5000000,0.0909100,0.0000000,0.0394800,0.0000000,0.0000000,0.0394800,0.0000000,3,0
0.1351400,0.1612900,0.0000000,0.9880700,0.4193500,0.9935900,0.9640700,0.7777800,7,0
0.1428600,0.0161300,0.0000000,0.6811100,0.7096800,0.9999400,0.6811100,0.0000000,7,0
0.0185200,0.0476200,0.0000000,0.0000800,0.1428600,0.9353500,0.0000800,0.0000000,3,0
1.0000000,0.0357100,0.0000000,0.9742200,0.6785700,0.9935900,0.9742200,0.0000000,5,0
0.0112400,0.1111100,0.0000000,0.0883500,0.0000000,0.0000000,0.0883500,0.8437500,7,0
0.0625000,0.1538500,0.0000000,0.1868700,0.0000000,0.0000000,0.0496800,0.9000000,3,0
0.2500000,0.0555600,0.0000000,0.9525900,0.5000000,0.9871200,0.9525800,0.0000000,7,0
0.0339000,0.2000000,0.0000000,0.0022700,0.0000000,0.0000000,0.0021800,0.8000000,3,0
0.0312500,0.0476200,0.0000000,0.0000300,0.1428600,0.0000000,0.0000300,0.0000000,1,0
0.1111100,0.0588200,0.0000000,0.2774900,0.0000000,0.9935900,0.2774900,0.0000000,3,0
0.1721300,0.4565200,1.0000000,0.5511800,0.6087000,0.9935900,0.5507300,0.9767400,1,1
0.0517200,0.0714300,0.0000000,0.0078200,0.5714300,0.9935900,0.0031800,0.0000000,5,0
0.1666700,0.0476200,0.0000000,0.6756200,0.1428600,0.9935900,0.6756200,0.0000000,7,0
0.1250000,0.0588200,0.0000000,0.6539700,0.6470600,0.9935900,0.6538600,0.0000000,3,0
0.0285700,0.0476200,0.0000000,0.9614100,0.1428600,0.9935300,0.9614100,0.0000000,7,0
0.2500000,0.0416700,0.0000000,0.9810700,0.2500000,0.9935900,0.9810700,0.0000000,7,0
0.0555600,0.0454500,0.0000000,0.9970400,0.1818200,0.9935900,0.9970400,0.0000000,3,0
0.1250000,0.0952400,0.0000000,0.0351600,0.1428600,0.9935900,0.0351500,0.0000000,7,0
0.2500000,0.0303000,0.0000000,0.0000100,0.4545500,0.9935900,0.0000100,0.0000000,5,0
0.0500000,0.1000000,0.0000000,0.7534700,0.0000000,0.0000000,0.7534700,0.8750000,7,0
0.1428600,0.1250000,0.0000000,0.9938800,0.0000000,0.9935900,0.9938800,0.7500000,5,0
0.0312500,0.0344800,0.0000000,0.7502300,0.3793100,0.9999400,0.7502300,0.0000000,5,0
0.0123500,0.1111100,0.0000000,0.3430400,0.0000000,0.0000000,0.3430400,0.8857100,3,0
0.0555600,0.1666700,0.0000000,0.0006900,0.0000000,0.0000000,0.0006900,0.9090900,3,0
0.3750000,0.1500000,0.0000000,0.0019800,0.1000000,0.9935900,0.0009800,0.6666700,5,0
0.0129900,0.0285700,0.0000000,0.9969600,0.4857100,0.0000000,0.9969600,0.0000000,7,0
0.0104200,0.0117600,0.0000000,0.9686400,0.7882400,0.9935900,0.9686400,0.0000000,7,0
0.4444400,0.0470600,0.0000000,0.6837600,0.7882400,0.9935900,0.6050100,0.0000000,7,0
0.0769200,0.0869600,0.0000000,0.9829800,0.2173900,0.9935900,0.9829800,0.0000000,3,0
0.0224700,0.1818200,0.0000000,0.0022600,0.0000000,0.0000000,0.0021600,0.8437500,7,0
0.2000000,0.0212800,0.0000000,0.0003300,0.6170200,0.9935900,0.0003300,0.0000000,7,0
0.1428600,0.0588200,0.0000000,0.6231900,0.0000000,0.0000000,0.6231900,0.0000000,3,0
0.0333300,0.1428600,0.0000000,0.1890500,0.0000000,0.0000000,0.1890500,0.6363600,3,0
0.0232600,0.0153800,0.0000000,0.7643900,0.7230800,0.9935900,0.7643900,0.0000000,5,0
0.0400000,0.1111100,0.0000000,0.0987300,0.0000000,0.9676400,0.0987300,1.0000000,5,0
0.8571400,0.0759500,0.0000000,0.9452500,0.7721500,0.9935300,0.8366200,0.0000000,5,0
0.0000000,0.0909100,0.0000000,0.1896800,0.0000000,0.0000000,0.1896800,0.0000000,7,0
0.0588200,0.0666700,0.0000000,0.1059600,0.0000000,0.0000000,0.1059600,0.0000000,1,0
0.7000000,0.1750000,1.0000000,0.6538300,0.5500000,0.9935900,0.6536800,1.0000000,1,1
0.0555600,0.2000000,0.0000000,0.1004900,0.0000000,0.0000000,0.1004900,0.8571400,5,0
0.0000000,0.0333300,0.0000000,0.2837800,0.4000000,0.9935900,0.2837800,0.0000000,1,0
0.1428600,0.1250000,0.0000000,0.0015600,0.0000000,0.0000000,0.0005100,0.8571400,3,0
0.0588200,0.0833300,0.0000000,0.7726000,0.0000000,0.0000000,0.7726000,0.0000000,7,0
0.0163900,0.0434800,0.0000000,0.3403500,0.2173900,0.9935900,0.3403500,0.0000000,7,0
0.0129900,0.0476200,0.0000000,0.1567100,0.1428600,0.9935900,0.1567100,0.0000000,7,0
0.5416700,0.2549000,1.0000000,0.9839900,0.6470600,0.9935900,0.9374900,1.0000000,3,1
0.1333300,0.0555600,0.0000000,0.7397200,0.5000000,0.9356000,0.7396600,0.0000000,1,0
0.0625000,0.3333300,0.0000000,0.0058200,0.0000000,0.0000000,0.0004600,0.9130400,7,0
0.1250000,0.0714300,0.0000000,0.7660300,0.0000000,0.0000000,0.7660300,0.0000000,3,0
0.0060400,0.1052600,0.0000000,0.8716900,0.0526300,0.0000000,0.8716800,0.8482100,5,0
0.0666700,0.0833300,0.0000000,0.5319200,0.0000000,0.9935900,0.5319200,0.0000000,3,0
0.0125000,0.1428600,0.0000000,0.1156400,0.0000000,0.0000000,0.1156400,0.9545500,1,0
0.5000000,0.0588200,0.0000000,0.7832500,0.0000000,0.0000000,0.7832500,0.0000000,3,0
0.0769200,0.0312500,0.0000000,0.9010900,0.4375000,0.0000000,0.9010900,0.0000000,7,0
0.0000000,0.0192300,0.0000000,0.9952500,0.6538500,0.9935300,0.9952500,0.0000000,5,0
0.0161300,0.0208300,0.0000000,0.0000200,0.6250000,0.9935900,0.0000200,0.0000000,5,0
0.0165300,0.2500000,0.0000000,0.0074800,0.0000000,0.0000000,0.0074600,0.8181800,7,0
0.0454500,0.0285700,0.0000000,0.2174300,0.4857100,0.9935900,0.2174300,0.0000000,1,0
0.0526300,0.0909100,0.0000000,0.1633200,0.0000000,0.0000000,0.1633200,0.0000000,5,0
0.1250000,0.0833300,0.0000000,0.2928600,0.0000000,0.0000000,0.2928600,0.0000000,1,0
0.0350900,0.0392200,0.0000000,0.5478100,0.6470600,0.8252600,0.4955000,0.0000000,5,0
0.0208300,0.1250000,0.0000000,0.1941500,0.0000000,0.0000000,0.1941500,1.0000000,3,0
0.0500000,0.0555600,0.0000000,0.0000300,0.0000000,0.0000000,0.0000300,0.0000000,1,0
0.1100000,0.3928600,1.0000000,0.9536900,0.3571400,0.0000000,0.0004400,0.6666700,5,1
0.1153800,0.1153800,0.0000000,0.2125900,0.3076900,0.0000000,0.2125500,0.9166700,5,0
0.0909100,0.0312500,0.0000000,0.1111200,0.4375000,0.0000000,0.1111200,0.0000000,7,0
0.0454500,0.0256400,0.0000000,0.8429400,0.5384600,0.9935900,0.8429400,0.0000000,7,0
0.6666700,0.1714300,1.0000000,0.4530600,0.4857100,0.9935900,0.4530100,0.7500000,3,1
0.0769200,0.1666700,0.0000000,0.0000000,0.0000000,0.0000000,0.0000000,0.6000000,7,0
0.0303000,0.0208300,0.0000000,0.8985500,0.6250000,0.9935900,0.8985500,0.0000000,7,0
0.1111100,0.0217400,0.0000000,0.2341000,0.6087000,0.9935900,0.2341000,0.0000000,7,0
0.0666700,0.5555600,0.0000000,0.5684400,0.0000000,0.0000000,0.0014900,0.9333300,5,0
0.0208300,0.0416700,0.0000000,0.9414700,0.2500000,0.9935900,0.9414700,0.0000000,3,0
0.1081100,0.1428600,0.0000000,0.8650900,0.3571400,0.9935900,0.8251900,0.7777800,1,0
0.6000000,0.0937500,0.0000000,0.3580100,0.4375000,0.9935900,0.1994800,0.0000000,5,0
0.0307700,0.3333300,0.0000000,0.7679100,0.0000000,0.9999400,0.7621700,0.9230800,3,0
0.2307700,0.3750000,0.0000000,0.2785000,0.0000000,0.0000000,0.0005700,1.0000000,7,0
0.0260900,0.0394700,0.0000000,0.9297000,0.7631600,0.9935900,0.9296900,0.0000000,7,0
0.0100000,0.1111100,0.0000000,0.8747100,0.0000000,0.0000000,0.8747100,0.6666700,1,0
0.0909100,0.3076900,0.0000000,0.3147500,0.0000000,0.0000000,0.0000000,0.8636400,1,0
0.0400000,0.0175400,0.0000000,0.9447100,0.6842100,0.9935900,0.9447100,0.0000000,1,0
0.0909100,0.0714300,0.0000000,0.7622900,0.0000000,0.0000000,0.7622900,0.0000000,7,0
1.0000000,0.0645200,0.0000000,0.0281400,0.4193500,0.9935900,0.0068900,0.0000000,1,0
0.1111100,0.1333300,0.0000000,0.6275800,0.0000000,0.0000000,0.6275800,0.5714300,3,0
